species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_026072915.1	MGYG000002356	0.715354	1.106244	0.525870	0.813226	-0.264882	-0.264876	competition	0.6049	5	0.0396
akk_GCF_026072915.1	MGYG000002357	0.715354	1.048886	0.532705	0.781084	-0.255326	-0.255320	competition	0.6780	5	0.0449
akk_GCF_026072915.1	MGYG000002358	0.715354	0.157499	0.633732	0.139521	-0.114100	-0.114151	competition	0.5861	6	0.0235
akk_GCF_026072915.1	MGYG000002359	0.715354	0.277512	0.610270	0.236740	-0.146899	-0.146922	competition	0.9193	5	0.0108
akk_GCF_026072915.1	MGYG000002360	0.715354	0.137978	0.724766	0.139787	0.013156	0.013105	mutualism	0.0007	6	0.0132
akk_GCF_026072915.1	MGYG000002361	0.715354	0.404692	0.575910	0.325802	-0.194930	-0.194938	competition	0.1003	3	0.0164
akk_GCF_026072915.1	MGYG000002362	0.715354	1.073931	0.610719	0.916853	-0.146271	-0.146264	competition	0.5642	8	0.0346
akk_GCF_026072915.1	MGYG000002363	0.715354	1.857163	0.508181	1.319329	-0.289610	-0.289600	competition	0.9468	8	0.0188
akk_GCF_026072915.1	MGYG000002364	0.715354	0.200142	0.635390	0.177764	-0.111783	-0.111814	competition	0.4508	9	0.0226
akk_GCF_026072915.1	MGYG000002365	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002366	0.715354	1.746254	0.497950	1.215564	-0.303912	-0.303902	competition	0.9436	6	0.0110
akk_GCF_026072915.1	MGYG000002367	0.715354	0.437322	0.575448	0.351789	-0.195577	-0.195583	competition	0.2406	4	0.0248
akk_GCF_026072915.1	MGYG000002368	0.715354	0.994548	0.489522	0.680582	-0.315693	-0.315687	competition	0.4193	5	0.1393
akk_GCF_026072915.1	MGYG000002369	0.715354	1.557070	0.529080	1.151633	-0.260394	-0.260385	competition	0.6857	6	0.0308
akk_GCF_026072915.1	MGYG000002370	0.715354	1.570960	0.557219	1.223701	-0.221058	-0.221049	competition	0.5190	8	0.0079
akk_GCF_026072915.1	MGYG000002371	0.715354	0.416577	0.874321	0.509146	0.222220	0.222214	mutualism	0.4942	8	0.0065
akk_GCF_026072915.1	MGYG000002372	0.715354	1.110561	0.477623	0.741498	-0.332327	-0.332321	competition	0.7662	5	0.0556
akk_GCF_026072915.1	MGYG000002373	0.715354	1.092068	0.477175	0.728468	-0.332953	-0.332946	competition	1.0000	4	0.0687
akk_GCF_026072915.1	MGYG000002374	0.715354	0.407436	0.705323	0.401720	-0.014023	-0.014030	competition	0.6003	8	0.0093
