species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_018847155.1	MGYG000001271	0.978024	1.457660	0.882312	1.315018	-0.097862	-0.097857	competition	0.0207	6	0.1237
akk_GCF_018847155.1	MGYG000001273	0.978024	1.220957	0.856709	1.069513	-0.124041	-0.124037	competition	0.2927	7	0.0511
akk_GCF_018847155.1	MGYG000001275	0.978024	0.577968	0.843382	0.498395	-0.137667	-0.137676	competition	1.0000	2	0.0328
akk_GCF_018847155.1	MGYG000001277	0.978024	0.580713	0.833560	0.494934	-0.147710	-0.147714	competition	0.7762	5	0.0267
akk_GCF_018847155.1	MGYG000001279	0.978024	1.394007	0.837070	1.193108	-0.144121	-0.144116	competition	0.9341	6	0.0558
akk_GCF_018847155.1	MGYG000001280	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001283	0.978024	0.917004	0.950840	0.891514	-0.027795	-0.027797	competition	-0.0000	1	0.0644
akk_GCF_018847155.1	MGYG000001285	0.978024	0.991610	0.817389	0.828747	-0.164244	-0.164242	competition	0.2182	6	0.0656
akk_GCF_018847155.1	MGYG000001286	0.978024	2.021536	0.755716	1.562050	-0.227303	-0.227296	competition	0.9287	4	0.0892
akk_GCF_018847155.1	MGYG000001287	0.978024	0.631082	0.939007	0.605904	-0.039894	-0.039895	competition	-0.0000	1	0.0973
akk_GCF_018847155.1	MGYG000001288	0.978024	0.514106	0.746961	0.392643	-0.236255	-0.236261	competition	-0.0000	1	0.2902
akk_GCF_018847155.1	MGYG000001289	0.978024	1.264468	0.853270	1.103176	-0.127557	-0.127557	competition	0.0000	2	0.0391
akk_GCF_018847155.1	MGYG000001291	0.978024	0.465002	0.807921	0.384123	-0.173925	-0.173933	competition	0.0001	7	0.0196
akk_GCF_018847155.1	MGYG000001292	0.978024	1.677748	0.751235	1.288714	-0.231885	-0.231879	competition	0.2349	6	0.1042
akk_GCF_018847155.1	MGYG000001293	0.978024	1.841373	0.724122	1.363352	-0.259607	-0.259600	competition	-0.0000	2	0.3278
akk_GCF_018847155.1	MGYG000001294	0.978024	0.393322	0.779843	0.313617	-0.202634	-0.202645	competition	0.9983	5	0.0772
akk_GCF_018847155.1	MGYG000001295	0.978024	0.973710	0.830788	0.827126	-0.150543	-0.150541	competition	0.8385	4	0.0176
akk_GCF_018847155.1	MGYG000001296	0.978024	1.201065	0.825955	1.014316	-0.155485	-0.155486	competition	0.5615	2	0.0167
akk_GCF_018847155.1	MGYG000001297	0.978024	0.533772	0.760627	0.415122	-0.222281	-0.222287	competition	0.8643	5	0.0625
akk_GCF_018847155.1	MGYG000001298	0.978024	1.654029	0.841864	1.423766	-0.139219	-0.139213	competition	0.0961	6	0.0688
akk_GCF_018847155.1	MGYG000001299	0.978024	1.801144	0.809226	1.490295	-0.172590	-0.172584	competition	-0.0000	1	0.2516
akk_GCF_018847155.1	MGYG000001300	0.978024	1.744134	0.799839	1.426384	-0.182188	-0.182182	competition	0.7181	5	0.0908
akk_GCF_018847155.1	MGYG000001301	0.978024	0.354442	0.811152	0.293962	-0.170621	-0.170635	competition	0.0241	3	0.0950
akk_GCF_018847155.1	MGYG000001302	0.978024	0.372006	1.013901	0.385648	0.036683	0.036672	mutualism	0.9368	6	0.0088
akk_GCF_018847155.1	MGYG000001303	0.978024	1.858252	0.803770	1.527181	-0.178169	-0.178163	competition	0.2725	4	0.0564
akk_GCF_018847155.1	MGYG000001304	0.978024	1.398965	0.822208	1.176092	-0.159317	-0.159312	competition	-0.0000	4	0.0852
akk_GCF_018847155.1	MGYG000001305	0.978024	0.654632	0.840108	0.562318	-0.141015	-0.141017	competition	0.0677	6	0.0393
akk_GCF_018847155.1	MGYG000001306	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001307	0.978024	2.214217	0.724087	1.639329	-0.259642	-0.259635	competition	0.2790	7	0.0578
