model_id	fastmic_growth	cobra_growth	abs_diff	rel_diff_pct
MGYG000000011__gradient_L7_bglucan_gapseq	2.76052600	2.76052600	0.00e+00	0.0000
MGYG000000011__gradient_L8_hmo_gapseq	2.76052600	2.76052600	0.00e+00	0.0000
MGYG000000011__gradient_L9_mos_gapseq	2.89283100	2.89283100	0.00e+00	0.0000
MGYG000000012__gradient_L0_base_gapseq	1.13056800	1.13056800	0.00e+00	0.0000
MGYG000000012__gradient_L1_inulin_gapseq	1.39646300	1.39646300	0.00e+00	0.0000
MGYG000000012__gradient_L2_fos_gapseq	1.39646300	1.39646300	0.00e+00	0.0000
MGYG000000012__gradient_L3_gos_gapseq	1.69288400	1.69288400	0.00e+00	0.0000
MGYG000000012__gradient_L4_xos_gapseq	1.85097600	1.85097600	0.00e+00	0.0000
MGYG000000012__gradient_L5_pectin_gapseq	1.88962000	1.88962000	0.00e+00	0.0000
MGYG000000012__gradient_L6_resistant_starch_gapseq	2.50617600	2.50617600	0.00e+00	0.0000
MGYG000000012__gradient_L7_bglucan_gapseq	2.70774300	2.70774300	0.00e+00	0.0000
MGYG000000012__gradient_L8_hmo_gapseq	2.70774300	2.70774300	0.00e+00	0.0000
MGYG000000012__gradient_L9_mos_gapseq	2.83772900	2.83772900	0.00e+00	0.0000
MGYG000000014__gradient_L0_base_gapseq	1.36083600	1.36083600	0.00e+00	0.0000
MGYG000000014__gradient_L1_inulin_gapseq	1.65463900	1.65463900	0.00e+00	0.0000
MGYG000000014__gradient_L2_fos_gapseq	1.65463900	1.65463900	0.00e+00	0.0000
MGYG000000014__gradient_L3_gos_gapseq	1.96378900	1.96378900	0.00e+00	0.0000
MGYG000000014__gradient_L4_xos_gapseq	2.12263400	2.12263400	0.00e+00	0.0000
MGYG000000014__gradient_L5_pectin_gapseq	2.12263400	2.12263400	0.00e+00	0.0000
MGYG000000014__gradient_L6_resistant_starch_gapseq	2.72084600	2.72084600	0.00e+00	0.0000
MGYG000000014__gradient_L7_bglucan_gapseq	2.92025100	2.92025100	0.00e+00	0.0000
MGYG000000014__gradient_L8_hmo_gapseq	3.07052600	3.07052600	0.00e+00	0.0000
MGYG000000014__gradient_L9_mos_gapseq	3.20924200	3.20924200	0.00e+00	0.0000
MGYG000000016__gradient_L0_base_gapseq	0.31376800	0.31376800	0.00e+00	0.0000
MGYG000000016__gradient_L1_inulin_gapseq	0.44903600	0.44903600	0.00e+00	0.0000
MGYG000000016__gradient_L2_fos_gapseq	0.44903600	0.44903600	0.00e+00	0.0000
MGYG000000016__gradient_L3_gos_gapseq	0.67592200	0.67592200	0.00e+00	0.0000
MGYG000000016__gradient_L4_xos_gapseq	0.71846300	0.71846300	0.00e+00	0.0000
MGYG000000016__gradient_L5_pectin_gapseq	0.71846300	0.71846300	0.00e+00	0.0000
MGYG000000016__gradient_L6_resistant_starch_gapseq	1.16195900	1.16195900	0.00e+00	0.0000
MGYG000000016__gradient_L7_bglucan_gapseq	1.16195900	1.16195900	0.00e+00	0.0000
MGYG000000016__gradient_L8_hmo_gapseq	1.16195900	1.16195900	0.00e+00	0.0000
MGYG000000016__gradient_L9_mos_gapseq	1.16195900	1.16195900	0.00e+00	0.0000
MGYG000000025__gradient_L0_base_gapseq	1.16944700	1.16944700	0.00e+00	0.0000
MGYG000000025__gradient_L1_inulin_gapseq	1.41996000	1.41996000	0.00e+00	0.0000
MGYG000000025__gradient_L2_fos_gapseq	1.41996000	1.41996000	0.00e+00	0.0000
MGYG000000025__gradient_L3_gos_gapseq	1.70378500	1.70378500	0.00e+00	0.0000
MGYG000000025__gradient_L4_xos_gapseq	1.85583400	1.85583400	0.00e+00	0.0000
MGYG000000025__gradient_L5_pectin_gapseq	1.88877800	1.88877800	0.00e+00	0.0000
MGYG000000025__gradient_L6_resistant_starch_gapseq	2.43128500	2.43128500	0.00e+00	0.0000
MGYG000000025__gradient_L7_bglucan_gapseq	2.61317600	2.61317600	0.00e+00	0.0000
MGYG000000025__gradient_L8_hmo_gapseq	2.61317600	2.61317600	0.00e+00	0.0000
MGYG000000025__gradient_L9_mos_gapseq	2.73019700	2.73019700	0.00e+00	0.0000
MGYG000000029__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000029__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000029__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000029__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000029__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000029__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000029__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000029__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000029__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000029__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000037__gradient_L0_base_gapseq	0.95963300	0.95963300	0.00e+00	0.0000
MGYG000000037__gradient_L1_inulin_gapseq	1.24044100	1.24044100	0.00e+00	0.0000
MGYG000000037__gradient_L2_fos_gapseq	1.24044100	1.24044100	0.00e+00	0.0000
MGYG000000037__gradient_L3_gos_gapseq	1.52282600	1.52282500	1.00e-06	0.0001
MGYG000000037__gradient_L4_xos_gapseq	1.60382000	1.60382000	0.00e+00	0.0000
MGYG000000037__gradient_L5_pectin_gapseq	1.60382000	1.60382000	0.00e+00	0.0000
MGYG000000037__gradient_L6_resistant_starch_gapseq	2.21018100	2.21018100	0.00e+00	0.0000
MGYG000000037__gradient_L7_bglucan_gapseq	2.41374000	2.41374000	0.00e+00	0.0000
MGYG000000037__gradient_L8_hmo_gapseq	2.41374000	2.41374000	0.00e+00	0.0000
MGYG000000037__gradient_L9_mos_gapseq	2.41374000	2.41374000	0.00e+00	0.0000
MGYG000000040__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000040__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000040__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000040__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000040__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000040__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000040__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000040__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000040__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000040__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000042__gradient_L0_base_gapseq	0.99755300	0.99755300	0.00e+00	0.0000
MGYG000000042__gradient_L1_inulin_gapseq	1.10156400	1.10156400	0.00e+00	0.0000
MGYG000000042__gradient_L2_fos_gapseq	1.10156400	1.10156400	0.00e+00	0.0000
MGYG000000042__gradient_L3_gos_gapseq	1.17172300	1.17172300	0.00e+00	0.0000
MGYG000000042__gradient_L4_xos_gapseq	1.24339800	1.24339800	0.00e+00	0.0000
MGYG000000042__gradient_L5_pectin_gapseq	1.24339800	1.24339800	0.00e+00	0.0000
MGYG000000042__gradient_L6_resistant_starch_gapseq	1.71854000	1.71854000	0.00e+00	0.0000
MGYG000000042__gradient_L7_bglucan_gapseq	1.88164900	1.88164900	0.00e+00	0.0000
MGYG000000042__gradient_L8_hmo_gapseq	1.88164900	1.88164900	0.00e+00	0.0000
MGYG000000042__gradient_L9_mos_gapseq	1.98566000	1.98566000	0.00e+00	0.0000
MGYG000000044__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000044__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000044__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000044__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000044__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000044__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000044__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000044__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000044__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000044__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000047__gradient_L0_base_gapseq	1.25027900	1.25027900	0.00e+00	0.0000
MGYG000000047__gradient_L1_inulin_gapseq	1.58819500	1.58819500	0.00e+00	0.0000
MGYG000000047__gradient_L2_fos_gapseq	1.58819500	1.58819500	0.00e+00	0.0000
MGYG000000047__gradient_L3_gos_gapseq	1.91766300	1.91766300	0.00e+00	0.0000
MGYG000000047__gradient_L4_xos_gapseq	1.99369400	1.99369400	0.00e+00	0.0000
MGYG000000047__gradient_L5_pectin_gapseq	2.05705300	2.05705300	0.00e+00	0.0000
MGYG000000047__gradient_L6_resistant_starch_gapseq	2.79413200	2.79413200	0.00e+00	0.0000
MGYG000000047__gradient_L7_bglucan_gapseq	3.04098300	3.04098300	0.00e+00	0.0000
MGYG000000047__gradient_L8_hmo_gapseq	3.21275300	3.21275300	0.00e+00	0.0000
MGYG000000047__gradient_L9_mos_gapseq	3.37986700	3.37986700	0.00e+00	0.0000
MGYG000000051__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000051__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000051__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000051__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000051__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000051__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000051__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000051__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000051__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000051__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000057__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000057__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000057__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000057__gradient_L3_gos_gapseq	1.23253300	1.23253300	0.00e+00	0.0000
MGYG000000057__gradient_L4_xos_gapseq	1.37459200	1.37459200	0.00e+00	0.0000
MGYG000000057__gradient_L5_pectin_gapseq	1.37459200	1.37459200	0.00e+00	0.0000
MGYG000000057__gradient_L6_resistant_starch_gapseq	1.88379200	1.88379200	0.00e+00	0.0000
MGYG000000057__gradient_L7_bglucan_gapseq	2.04874400	2.04874400	0.00e+00	0.0000
MGYG000000057__gradient_L8_hmo_gapseq	2.04874400	2.04874400	0.00e+00	0.0000
MGYG000000057__gradient_L9_mos_gapseq	2.15393100	2.15393100	0.00e+00	0.0000
MGYG000000060__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000060__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000060__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000060__gradient_L3_gos_gapseq	0.90560000	0.90560000	0.00e+00	0.0000
MGYG000000060__gradient_L4_xos_gapseq	0.90560000	0.90560000	0.00e+00	0.0000
MGYG000000060__gradient_L5_pectin_gapseq	0.93844600	0.93844600	0.00e+00	0.0000
MGYG000000060__gradient_L6_resistant_starch_gapseq	1.40770300	1.40770300	0.00e+00	0.0000
MGYG000000060__gradient_L7_bglucan_gapseq	1.56512900	1.56512900	0.00e+00	0.0000
MGYG000000060__gradient_L8_hmo_gapseq	1.56512900	1.56512900	0.00e+00	0.0000
MGYG000000060__gradient_L9_mos_gapseq	1.63813900	1.63813900	0.00e+00	0.0000
MGYG000000061__gradient_L0_base_gapseq	0.37975500	0.37975500	0.00e+00	0.0000
MGYG000000061__gradient_L1_inulin_gapseq	0.56963800	0.56963800	0.00e+00	0.0000
MGYG000000061__gradient_L2_fos_gapseq	0.56963800	0.56963800	0.00e+00	0.0000
MGYG000000061__gradient_L3_gos_gapseq	0.74053300	0.74053300	0.00e+00	0.0000
MGYG000000061__gradient_L4_xos_gapseq	0.74053300	0.74053300	0.00e+00	0.0000
MGYG000000061__gradient_L5_pectin_gapseq	0.74053300	0.74053300	0.00e+00	0.0000
MGYG000000061__gradient_L6_resistant_starch_gapseq	1.13890000	1.13890000	0.00e+00	0.0000
MGYG000000061__gradient_L7_bglucan_gapseq	1.13890000	1.13890000	0.00e+00	0.0000
MGYG000000061__gradient_L8_hmo_gapseq	1.13890000	1.13890000	0.00e+00	0.0000
MGYG000000061__gradient_L9_mos_gapseq	1.23206300	1.23206300	0.00e+00	0.0000
MGYG000000062__gradient_L0_base_gapseq	0.72051200	0.72051200	0.00e+00	0.0000
MGYG000000062__gradient_L1_inulin_gapseq	1.08341800	1.08341800	0.00e+00	0.0000
MGYG000000062__gradient_L2_fos_gapseq	1.08341800	1.08341800	0.00e+00	0.0000
MGYG000000062__gradient_L3_gos_gapseq	1.19063900	1.19063900	0.00e+00	0.0000
MGYG000000062__gradient_L4_xos_gapseq	1.19063900	1.19063900	0.00e+00	0.0000
MGYG000000062__gradient_L5_pectin_gapseq	1.19063900	1.19063900	0.00e+00	0.0000
MGYG000000062__gradient_L6_resistant_starch_gapseq	1.35883000	1.35883000	0.00e+00	0.0000
MGYG000000062__gradient_L7_bglucan_gapseq	1.60480900	1.60480900	0.00e+00	0.0000
MGYG000000062__gradient_L8_hmo_gapseq	1.60480900	1.60480900	0.00e+00	0.0000
MGYG000000062__gradient_L9_mos_gapseq	1.77299900	1.77299900	0.00e+00	0.0000
MGYG000000064__gradient_L0_base_gapseq	0.92124600	0.92124600	0.00e+00	0.0000
MGYG000000064__gradient_L1_inulin_gapseq	1.16497200	1.16497200	0.00e+00	0.0000
MGYG000000064__gradient_L2_fos_gapseq	1.16497200	1.16497200	0.00e+00	0.0000
MGYG000000064__gradient_L3_gos_gapseq	1.43084200	1.43084200	0.00e+00	0.0000
MGYG000000064__gradient_L4_xos_gapseq	1.43084200	1.43084200	0.00e+00	0.0000
MGYG000000064__gradient_L5_pectin_gapseq	1.43084200	1.43084200	0.00e+00	0.0000
MGYG000000064__gradient_L6_resistant_starch_gapseq	1.94646100	1.94646100	0.00e+00	0.0000
MGYG000000064__gradient_L7_bglucan_gapseq	2.11715100	2.11715100	0.00e+00	0.0000
MGYG000000064__gradient_L8_hmo_gapseq	2.11715100	2.11715100	0.00e+00	0.0000
MGYG000000064__gradient_L9_mos_gapseq	2.23693400	2.23693400	0.00e+00	0.0000
MGYG000000067__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000067__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000067__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000067__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000067__gradient_L4_xos_gapseq	1.37301000	1.37301000	0.00e+00	0.0000
MGYG000000067__gradient_L5_pectin_gapseq	1.37301000	1.37301000	0.00e+00	0.0000
MGYG000000067__gradient_L6_resistant_starch_gapseq	1.98518500	1.98518500	0.00e+00	0.0000
MGYG000000067__gradient_L7_bglucan_gapseq	1.98518500	1.98518500	0.00e+00	0.0000
MGYG000000067__gradient_L8_hmo_gapseq	1.98518500	1.98518500	0.00e+00	0.0000
MGYG000000067__gradient_L9_mos_gapseq	1.98518500	1.98518500	0.00e+00	0.0000
MGYG000000068__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000068__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000068__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000068__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000068__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000068__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000068__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000068__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000068__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000068__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000074__gradient_L0_base_gapseq	0.37370900	0.37370900	0.00e+00	0.0000
MGYG000000074__gradient_L1_inulin_gapseq	0.52017800	0.52017800	0.00e+00	0.0000
MGYG000000074__gradient_L2_fos_gapseq	0.52017800	0.52017800	0.00e+00	0.0000
MGYG000000074__gradient_L3_gos_gapseq	0.62548500	0.62548500	0.00e+00	0.0000
MGYG000000074__gradient_L4_xos_gapseq	0.63817200	0.63817200	0.00e+00	0.0000
MGYG000000074__gradient_L5_pectin_gapseq	0.67628200	0.67628200	0.00e+00	0.0000
MGYG000000074__gradient_L6_resistant_starch_gapseq	0.99914100	0.99914100	0.00e+00	0.0000
MGYG000000074__gradient_L7_bglucan_gapseq	0.99914100	0.99914100	0.00e+00	0.0000
MGYG000000074__gradient_L8_hmo_gapseq	0.99914100	0.99914100	0.00e+00	0.0000
MGYG000000074__gradient_L9_mos_gapseq	1.12130500	1.12130500	0.00e+00	0.0000
MGYG000000079__gradient_L0_base_gapseq	1.00766900	1.00766900	0.00e+00	0.0000
MGYG000000079__gradient_L1_inulin_gapseq	1.28352100	1.28352100	0.00e+00	0.0000
MGYG000000079__gradient_L2_fos_gapseq	1.28352100	1.28352100	0.00e+00	0.0000
MGYG000000079__gradient_L3_gos_gapseq	1.57347600	1.57347600	0.00e+00	0.0000
MGYG000000079__gradient_L4_xos_gapseq	1.65518000	1.65518000	0.00e+00	0.0000
MGYG000000079__gradient_L5_pectin_gapseq	1.65518000	1.65518000	0.00e+00	0.0000
MGYG000000079__gradient_L6_resistant_starch_gapseq	2.28474200	2.28474200	0.00e+00	0.0000
MGYG000000079__gradient_L7_bglucan_gapseq	2.28474200	2.28474200	0.00e+00	0.0000
MGYG000000079__gradient_L8_hmo_gapseq	2.28474200	2.28474200	0.00e+00	0.0000
MGYG000000079__gradient_L9_mos_gapseq	2.28474200	2.28474200	0.00e+00	0.0000
MGYG000000086__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000086__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000086__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000086__gradient_L3_gos_gapseq	0.81057000	0.81057000	0.00e+00	0.0000
MGYG000000086__gradient_L4_xos_gapseq	0.86837600	0.86837600	0.00e+00	0.0000
MGYG000000086__gradient_L5_pectin_gapseq	0.86837600	0.86837600	0.00e+00	0.0000
MGYG000000086__gradient_L6_resistant_starch_gapseq	1.44973500	1.44973500	0.00e+00	0.0000
MGYG000000086__gradient_L7_bglucan_gapseq	1.44973500	1.44973500	0.00e+00	0.0000
MGYG000000086__gradient_L8_hmo_gapseq	1.44973500	1.44973500	0.00e+00	0.0000
MGYG000000086__gradient_L9_mos_gapseq	1.44973500	1.44973500	0.00e+00	0.0000
MGYG000000090__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000090__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000090__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000090__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000090__gradient_L4_xos_gapseq	0.61809300	0.61809300	0.00e+00	0.0000
MGYG000000090__gradient_L5_pectin_gapseq	0.61809300	0.61809300	0.00e+00	0.0000
MGYG000000090__gradient_L6_resistant_starch_gapseq	1.09861600	1.09861600	0.00e+00	0.0000
MGYG000000090__gradient_L7_bglucan_gapseq	1.09861600	1.09861600	0.00e+00	0.0000
MGYG000000090__gradient_L8_hmo_gapseq	1.09861600	1.09861600	0.00e+00	0.0000
MGYG000000090__gradient_L9_mos_gapseq	1.09861600	1.09861600	0.00e+00	0.0000
MGYG000000092__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000092__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000092__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000092__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000092__gradient_L4_xos_gapseq	1.38944800	1.38944800	0.00e+00	0.0000
MGYG000000092__gradient_L5_pectin_gapseq	1.38944800	1.38944800	0.00e+00	0.0000
MGYG000000092__gradient_L6_resistant_starch_gapseq	1.98988400	1.98988400	0.00e+00	0.0000
MGYG000000092__gradient_L7_bglucan_gapseq	2.19147500	2.19147500	0.00e+00	0.0000
MGYG000000092__gradient_L8_hmo_gapseq	2.33453900	2.33453900	0.00e+00	0.0000
MGYG000000092__gradient_L9_mos_gapseq	2.33453900	2.33453900	0.00e+00	0.0000
MGYG000000094__gradient_L0_base_gapseq	0.52794100	0.52794100	0.00e+00	0.0000
MGYG000000094__gradient_L1_inulin_gapseq	0.75420600	0.75420600	0.00e+00	0.0000
MGYG000000094__gradient_L2_fos_gapseq	0.75420600	0.75420600	0.00e+00	0.0000
MGYG000000094__gradient_L3_gos_gapseq	0.98047000	0.98047000	0.00e+00	0.0000
MGYG000000094__gradient_L4_xos_gapseq	0.98047000	0.98047000	0.00e+00	0.0000
MGYG000000094__gradient_L5_pectin_gapseq	0.98047000	0.98047000	0.00e+00	0.0000
MGYG000000094__gradient_L6_resistant_starch_gapseq	1.45066200	1.45066200	0.00e+00	0.0000
MGYG000000094__gradient_L7_bglucan_gapseq	1.45066200	1.45066200	0.00e+00	0.0000
MGYG000000094__gradient_L8_hmo_gapseq	1.45066200	1.45066200	0.00e+00	0.0000
MGYG000000094__gradient_L9_mos_gapseq	1.56066600	1.56066600	0.00e+00	0.0000
MGYG000000097__gradient_L0_base_gapseq	0.74955300	0.74955300	0.00e+00	0.0000
MGYG000000097__gradient_L1_inulin_gapseq	0.97177000	0.97177000	0.00e+00	0.0000
MGYG000000097__gradient_L2_fos_gapseq	0.97177000	0.97177000	0.00e+00	0.0000
MGYG000000097__gradient_L3_gos_gapseq	1.20777300	1.20777300	0.00e+00	0.0000
MGYG000000097__gradient_L4_xos_gapseq	1.24942100	1.24942100	0.00e+00	0.0000
MGYG000000097__gradient_L5_pectin_gapseq	1.24942100	1.24942100	0.00e+00	0.0000
MGYG000000097__gradient_L6_resistant_starch_gapseq	1.75150700	1.75150700	0.00e+00	0.0000
MGYG000000097__gradient_L7_bglucan_gapseq	1.90831200	1.90831400	2.00e-06	0.0001
MGYG000000097__gradient_L8_hmo_gapseq	1.90831200	1.90831400	2.00e-06	0.0001
MGYG000000097__gradient_L9_mos_gapseq	2.01849500	2.01849800	3.00e-06	0.0001
MGYG000000098__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000098__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000098__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000098__gradient_L3_gos_gapseq	1.01906100	1.01906100	0.00e+00	0.0000
MGYG000000098__gradient_L4_xos_gapseq	1.02614400	1.02614400	0.00e+00	0.0000
MGYG000000098__gradient_L5_pectin_gapseq	1.06893800	1.06893800	0.00e+00	0.0000
MGYG000000098__gradient_L6_resistant_starch_gapseq	1.66258500	1.66258500	0.00e+00	0.0000
MGYG000000098__gradient_L7_bglucan_gapseq	1.86489400	1.86489400	0.00e+00	0.0000
MGYG000000098__gradient_L8_hmo_gapseq	1.86489400	1.86489400	0.00e+00	0.0000
MGYG000000098__gradient_L9_mos_gapseq	1.99534000	1.99534000	0.00e+00	0.0000
MGYG000000103__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000103__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000103__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000103__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000103__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000103__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000103__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000103__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000103__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000103__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000111__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000111__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000111__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000111__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000111__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000111__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000111__gradient_L6_resistant_starch_gapseq	2.29577000	2.29577000	0.00e+00	0.0000
MGYG000000111__gradient_L7_bglucan_gapseq	2.50214800	2.50214800	0.00e+00	0.0000
MGYG000000111__gradient_L8_hmo_gapseq	2.50214800	2.50214800	0.00e+00	0.0000
MGYG000000111__gradient_L9_mos_gapseq	2.63523600	2.63523600	0.00e+00	0.0000
MGYG000000113__gradient_L0_base_gapseq	0.73954200	0.73954200	0.00e+00	0.0000
MGYG000000113__gradient_L1_inulin_gapseq	0.96709700	0.96709700	0.00e+00	0.0000
MGYG000000113__gradient_L2_fos_gapseq	0.96709700	0.96709700	0.00e+00	0.0000
MGYG000000113__gradient_L3_gos_gapseq	1.19090400	1.19090400	0.00e+00	0.0000
MGYG000000113__gradient_L4_xos_gapseq	1.19090400	1.19090400	0.00e+00	0.0000
MGYG000000113__gradient_L5_pectin_gapseq	1.19090400	1.19090400	0.00e+00	0.0000
MGYG000000113__gradient_L6_resistant_starch_gapseq	1.66773400	1.66773400	0.00e+00	0.0000
MGYG000000113__gradient_L7_bglucan_gapseq	1.66773400	1.66773400	0.00e+00	0.0000
MGYG000000113__gradient_L8_hmo_gapseq	1.66773400	1.66773400	0.00e+00	0.0000
MGYG000000113__gradient_L9_mos_gapseq	1.77938300	1.77938300	0.00e+00	0.0000
MGYG000000115__gradient_L0_base_gapseq	0.61118500	0.61118500	0.00e+00	0.0000
