model_id	n_metabolites	n_reactions	n_genes	biomass_rxn	growth_rate	load_time_s	fba_time_s
MGYG000003834__gradient_L2_fos_gapseq	1373	1557	397	R_EX_cpd11416_c0	1.014387	0.015105	0.021662
MGYG000003834__gradient_L3_gos_gapseq	1373	1557	397	R_EX_cpd11416_c0	1.240301	0.015105	0.021571
MGYG000003834__gradient_L4_xos_gapseq	1373	1557	397	R_EX_cpd11416_c0	1.315815	0.015105	0.021856
MGYG000003834__gradient_L5_pectin_gapseq	1373	1557	397	R_EX_cpd11416_c0	1.315815	0.015105	0.021706
MGYG000003834__gradient_L6_resistant_starch_gapseq	1373	1557	397	R_EX_cpd11416_c0	1.859750	0.015105	0.021399
MGYG000003834__gradient_L7_bglucan_gapseq	1373	1557	397	R_EX_cpd11416_c0	2.042566	0.015105	0.021628
MGYG000003834__gradient_L8_hmo_gapseq	1373	1557	397	R_EX_cpd11416_c0	2.177986	0.015105	0.021425
MGYG000003834__gradient_L9_mos_gapseq	1373	1557	397	R_EX_cpd11416_c0	2.268265	0.015105	0.021468
MGYG000003843__gradient_L0_base_gapseq	1162	1235	265	R_EX_cpd11416_c0	-0.000000	0.013020	0.006353
MGYG000003843__gradient_L1_inulin_gapseq	1162	1235	265	R_EX_cpd11416_c0	-0.000000	0.013020	0.006561
MGYG000003843__gradient_L2_fos_gapseq	1162	1235	265	R_EX_cpd11416_c0	-0.000000	0.013020	0.006470
MGYG000003843__gradient_L3_gos_gapseq	1162	1235	265	R_EX_cpd11416_c0	-0.000000	0.013020	0.006417
MGYG000003843__gradient_L4_xos_gapseq	1162	1235	265	R_EX_cpd11416_c0	0.315724	0.013020	0.016756
MGYG000003843__gradient_L5_pectin_gapseq	1162	1235	265	R_EX_cpd11416_c0	0.315724	0.013020	0.016795
MGYG000003843__gradient_L6_resistant_starch_gapseq	1162	1235	265	R_EX_cpd11416_c0	0.315724	0.013020	0.016815
MGYG000003843__gradient_L7_bglucan_gapseq	1162	1235	265	R_EX_cpd11416_c0	0.315724	0.013020	0.016767
MGYG000003843__gradient_L8_hmo_gapseq	1162	1235	265	R_EX_cpd11416_c0	0.315724	0.013020	0.016793
MGYG000003843__gradient_L9_mos_gapseq	1162	1235	265	R_EX_cpd11416_c0	0.315724	0.013020	0.016756
MGYG000003844__gradient_L0_base_gapseq	1259	1404	312	R_EX_cpd11416_c0	-0.000000	0.013966	0.007169
MGYG000003844__gradient_L1_inulin_gapseq	1259	1404	312	R_EX_cpd11416_c0	0.583891	0.013966	0.018887
MGYG000003844__gradient_L2_fos_gapseq	1259	1404	312	R_EX_cpd11416_c0	0.583891	0.013966	0.018884
MGYG000003844__gradient_L3_gos_gapseq	1259	1404	312	R_EX_cpd11416_c0	0.927169	0.013966	0.018692
MGYG000003844__gradient_L4_xos_gapseq	1259	1404	312	R_EX_cpd11416_c0	0.927169	0.013966	0.018721
MGYG000003844__gradient_L5_pectin_gapseq	1259	1404	312	R_EX_cpd11416_c0	0.927169	0.013966	0.018699
MGYG000003844__gradient_L6_resistant_starch_gapseq	1259	1404	312	R_EX_cpd11416_c0	1.625347	0.013966	0.018623
MGYG000003844__gradient_L7_bglucan_gapseq	1259	1404	312	R_EX_cpd11416_c0	1.869464	0.013966	0.019080
MGYG000003844__gradient_L8_hmo_gapseq	1259	1404	312	R_EX_cpd11416_c0	1.869464	0.013966	0.019077
MGYG000003844__gradient_L9_mos_gapseq	1259	1404	312	R_EX_cpd11416_c0	2.002998	0.013966	0.019708
MGYG000003847__gradient_L0_base_gapseq	1159	1299	322	R_EX_cpd11416_c0	0.755645	0.012620	0.017230
MGYG000003847__gradient_L1_inulin_gapseq	1159	1299	322	R_EX_cpd11416_c0	1.047669	0.012620	0.016886
MGYG000003847__gradient_L2_fos_gapseq	1159	1299	322	R_EX_cpd11416_c0	1.047669	0.012620	0.016802
MGYG000003847__gradient_L3_gos_gapseq	1159	1299	322	R_EX_cpd11416_c0	1.340044	0.012620	0.017204
MGYG000003847__gradient_L4_xos_gapseq	1159	1299	322	R_EX_cpd11416_c0	1.340044	0.012620	0.017318
MGYG000003847__gradient_L5_pectin_gapseq	1159	1299	322	R_EX_cpd11416_c0	1.340044	0.012620	0.017315
MGYG000003847__gradient_L6_resistant_starch_gapseq	1159	1299	322	R_EX_cpd11416_c0	1.953589	0.012620	0.016803
MGYG000003847__gradient_L7_bglucan_gapseq	1159	1299	322	R_EX_cpd11416_c0	1.953589	0.012620	0.016810
MGYG000003847__gradient_L8_hmo_gapseq	1159	1299	322	R_EX_cpd11416_c0	1.953589	0.012620	0.016771
MGYG000003847__gradient_L9_mos_gapseq	1159	1299	322	R_EX_cpd11416_c0	2.095347	0.012620	0.017650
MGYG000003849__gradient_L0_base_gapseq	933	1049	189	R_EX_cpd11416_c0	-0.000000	0.010337	0.005431
MGYG000003849__gradient_L1_inulin_gapseq	933	1049	189	R_EX_cpd11416_c0	0.142858	0.010337	0.013084
MGYG000003849__gradient_L2_fos_gapseq	933	1049	189	R_EX_cpd11416_c0	0.142858	0.010337	0.013208
MGYG000003849__gradient_L3_gos_gapseq	933	1049	189	R_EX_cpd11416_c0	0.437524	0.010337	0.013213
MGYG000003849__gradient_L4_xos_gapseq	933	1049	189	R_EX_cpd11416_c0	0.437524	0.010337	0.013220
MGYG000003849__gradient_L5_pectin_gapseq	933	1049	189	R_EX_cpd11416_c0	0.437524	0.010337	0.013214
MGYG000003849__gradient_L6_resistant_starch_gapseq	933	1049	189	R_EX_cpd11416_c0	0.994383	0.010337	0.013830
MGYG000003849__gradient_L7_bglucan_gapseq	933	1049	189	R_EX_cpd11416_c0	0.994386	0.010337	0.013706
MGYG000003849__gradient_L8_hmo_gapseq	933	1049	189	R_EX_cpd11416_c0	0.994386	0.010337	0.013699
MGYG000003849__gradient_L9_mos_gapseq	933	1049	189	R_EX_cpd11416_c0	0.994386	0.010337	0.013707
MGYG000003859__gradient_L0_base_gapseq	973	982	145	R_EX_cpd11416_c0	0.098423	0.010284	0.011381
MGYG000003859__gradient_L1_inulin_gapseq	973	982	145	R_EX_cpd11416_c0	0.239462	0.010284	0.011573
MGYG000003859__gradient_L2_fos_gapseq	973	982	145	R_EX_cpd11416_c0	0.239462	0.010284	0.011469
MGYG000003859__gradient_L3_gos_gapseq	973	982	145	R_EX_cpd11416_c0	0.239462	0.010284	0.011528
MGYG000003859__gradient_L4_xos_gapseq	973	982	145	R_EX_cpd11416_c0	0.239462	0.010284	0.011478
MGYG000003859__gradient_L5_pectin_gapseq	973	982	145	R_EX_cpd11416_c0	0.239462	0.010284	0.011499
MGYG000003859__gradient_L6_resistant_starch_gapseq	973	982	145	R_EX_cpd11416_c0	0.572226	0.010284	0.011434
MGYG000003859__gradient_L7_bglucan_gapseq	973	982	145	R_EX_cpd11416_c0	0.572226	0.010284	0.011576
MGYG000003859__gradient_L8_hmo_gapseq	973	982	145	R_EX_cpd11416_c0	0.572226	0.010284	0.011463
MGYG000003859__gradient_L9_mos_gapseq	973	982	145	R_EX_cpd11416_c0	0.572226	0.010284	0.011502
MGYG000003865__gradient_L0_base_gapseq	1099	1214	305	R_EX_cpd11416_c0	0.735204	0.012380	0.015506
MGYG000003865__gradient_L1_inulin_gapseq	1099	1214	305	R_EX_cpd11416_c0	1.032525	0.012380	0.014834
MGYG000003865__gradient_L2_fos_gapseq	1099	1214	305	R_EX_cpd11416_c0	1.032525	0.012380	0.014741
MGYG000003865__gradient_L3_gos_gapseq	1099	1214	305	R_EX_cpd11416_c0	1.329463	0.012380	0.015157
MGYG000003865__gradient_L4_xos_gapseq	1099	1214	305	R_EX_cpd11416_c0	1.329463	0.012380	0.015207
MGYG000003865__gradient_L5_pectin_gapseq	1099	1214	305	R_EX_cpd11416_c0	1.329463	0.012380	0.015241
MGYG000003865__gradient_L6_resistant_starch_gapseq	1099	1214	305	R_EX_cpd11416_c0	1.952583	0.012380	0.014888
MGYG000003865__gradient_L7_bglucan_gapseq	1099	1214	305	R_EX_cpd11416_c0	1.952583	0.012380	0.014982
MGYG000003865__gradient_L8_hmo_gapseq	1099	1214	305	R_EX_cpd11416_c0	1.952583	0.012380	0.014886
MGYG000003865__gradient_L9_mos_gapseq	1099	1214	305	R_EX_cpd11416_c0	2.096553	0.012380	0.015003
MGYG000003885__gradient_L0_base_gapseq	1160	1292	296	R_EX_cpd11416_c0	0.768693	0.013596	0.015611
MGYG000003885__gradient_L1_inulin_gapseq	1160	1292	296	R_EX_cpd11416_c0	1.055038	0.013596	0.015310
MGYG000003885__gradient_L2_fos_gapseq	1160	1292	296	R_EX_cpd11416_c0	1.055038	0.013596	0.015484
MGYG000003885__gradient_L3_gos_gapseq	1160	1292	296	R_EX_cpd11416_c0	1.342186	0.013596	0.016322
MGYG000003885__gradient_L4_xos_gapseq	1160	1292	296	R_EX_cpd11416_c0	1.342186	0.013596	0.016177
MGYG000003885__gradient_L5_pectin_gapseq	1160	1292	296	R_EX_cpd11416_c0	1.342186	0.013596	0.016286
MGYG000003885__gradient_L6_resistant_starch_gapseq	1160	1292	296	R_EX_cpd11416_c0	1.944760	0.013596	0.016387
MGYG000003885__gradient_L7_bglucan_gapseq	1160	1292	296	R_EX_cpd11416_c0	1.944760	0.013596	0.016490
MGYG000003885__gradient_L8_hmo_gapseq	1160	1292	296	R_EX_cpd11416_c0	1.944760	0.013596	0.016354
MGYG000003885__gradient_L9_mos_gapseq	1160	1292	296	R_EX_cpd11416_c0	2.083983	0.013596	0.016436
MGYG000003888__gradient_L0_base_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003714
MGYG000003888__gradient_L1_inulin_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003767
MGYG000003888__gradient_L2_fos_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003691
MGYG000003888__gradient_L3_gos_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003798
MGYG000003888__gradient_L4_xos_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003741
MGYG000003888__gradient_L5_pectin_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003682
MGYG000003888__gradient_L6_resistant_starch_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003670
MGYG000003888__gradient_L7_bglucan_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003600
MGYG000003888__gradient_L8_hmo_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003632
MGYG000003888__gradient_L9_mos_gapseq	868	889	216	R_EX_cpd11416_c0	-0.000000	0.010084	0.003614
MGYG000003905__gradient_L0_base_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.374796	0.012068	0.015643
MGYG000003905__gradient_L1_inulin_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.374796	0.012068	0.015563
MGYG000003905__gradient_L2_fos_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.374796	0.012068	0.015554
MGYG000003905__gradient_L3_gos_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.374796	0.012068	0.015620
MGYG000003905__gradient_L4_xos_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.374796	0.012068	0.015514
MGYG000003905__gradient_L5_pectin_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.374796	0.012068	0.015567
MGYG000003905__gradient_L6_resistant_starch_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.642853	0.012068	0.016284
MGYG000003905__gradient_L7_bglucan_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.642853	0.012068	0.016188
MGYG000003905__gradient_L8_hmo_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.642853	0.012068	0.016129
MGYG000003905__gradient_L9_mos_gapseq	1141	1225	239	R_EX_cpd11416_c0	0.642853	0.012068	0.016261
MGYG000003919__gradient_L0_base_gapseq	1375	1555	395	R_EX_cpd11416_c0	1.341852	0.016559	0.023547
MGYG000003919__gradient_L1_inulin_gapseq	1375	1555	395	R_EX_cpd11416_c0	1.341853	0.016559	0.023543
MGYG000003919__gradient_L2_fos_gapseq	1375	1555	395	R_EX_cpd11416_c0	1.341853	0.016559	0.023695
MGYG000003919__gradient_L3_gos_gapseq	1375	1555	395	R_EX_cpd11416_c0	1.341852	0.016559	0.023214
MGYG000003919__gradient_L4_xos_gapseq	1375	1555	395	R_EX_cpd11416_c0	2.226412	0.016559	0.024628
MGYG000003919__gradient_L5_pectin_gapseq	1375	1555	395	R_EX_cpd11416_c0	2.226412	0.016559	0.024540
MGYG000003919__gradient_L6_resistant_starch_gapseq	1375	1555	395	R_EX_cpd11416_c0	2.276101	0.016559	0.024790
MGYG000003919__gradient_L7_bglucan_gapseq	1375	1555	395	R_EX_cpd11416_c0	2.276101	0.016559	0.024770
MGYG000003919__gradient_L8_hmo_gapseq	1375	1555	395	R_EX_cpd11416_c0	2.276101	0.016559	0.024723
MGYG000003919__gradient_L9_mos_gapseq	1375	1555	395	R_EX_cpd11416_c0	2.276101	0.016559	0.024746
MGYG000003922__gradient_L0_base_gapseq	1450	1770	517	R_EX_cpd11416_c0	-0.000000	0.017566	0.012354
MGYG000003922__gradient_L1_inulin_gapseq	1450	1770	517	R_EX_cpd11416_c0	-0.000000	0.017566	0.011459
MGYG000003922__gradient_L2_fos_gapseq	1450	1770	517	R_EX_cpd11416_c0	-0.000000	0.017566	0.011364
MGYG000003922__gradient_L3_gos_gapseq	1450	1770	517	R_EX_cpd11416_c0	1.670134	0.017566	0.028883
MGYG000003922__gradient_L4_xos_gapseq	1450	1770	517	R_EX_cpd11416_c0	1.670134	0.017566	0.029382
MGYG000003922__gradient_L5_pectin_gapseq	1450	1770	517	R_EX_cpd11416_c0	1.670134	0.017566	0.029650
MGYG000003922__gradient_L6_resistant_starch_gapseq	1450	1770	517	R_EX_cpd11416_c0	2.372727	0.017566	0.029009
MGYG000003922__gradient_L7_bglucan_gapseq	1450	1770	517	R_EX_cpd11416_c0	2.586218	0.017566	0.029808
MGYG000003922__gradient_L8_hmo_gapseq	1450	1770	517	R_EX_cpd11416_c0	2.586218	0.017566	0.029877
MGYG000003922__gradient_L9_mos_gapseq	1450	1770	517	R_EX_cpd11416_c0	2.732195	0.017566	0.030464
MGYG000003923__gradient_L0_base_gapseq	1155	1279	311	R_EX_cpd11416_c0	-0.000000	0.014594	0.006690
MGYG000003923__gradient_L1_inulin_gapseq	1155	1279	311	R_EX_cpd11416_c0	-0.000000	0.014594	0.006705
MGYG000003923__gradient_L2_fos_gapseq	1155	1279	311	R_EX_cpd11416_c0	-0.000000	0.014594	0.006711
MGYG000003923__gradient_L3_gos_gapseq	1155	1279	311	R_EX_cpd11416_c0	-0.000000	0.014594	0.006933
MGYG000003923__gradient_L4_xos_gapseq	1155	1279	311	R_EX_cpd11416_c0	1.391215	0.014594	0.016126
MGYG000003923__gradient_L5_pectin_gapseq	1155	1279	311	R_EX_cpd11416_c0	1.391215	0.014594	0.016009
MGYG000003923__gradient_L6_resistant_starch_gapseq	1155	1279	311	R_EX_cpd11416_c0	2.012778	0.014594	0.016650
MGYG000003923__gradient_L7_bglucan_gapseq	1155	1279	311	R_EX_cpd11416_c0	2.012778	0.014594	0.016515
MGYG000003923__gradient_L8_hmo_gapseq	1155	1279	311	R_EX_cpd11416_c0	2.012778	0.014594	0.016546
MGYG000003923__gradient_L9_mos_gapseq	1155	1279	311	R_EX_cpd11416_c0	2.156388	0.014594	0.016873
MGYG000003924__gradient_L0_base_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005858
MGYG000003924__gradient_L1_inulin_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005800
MGYG000003924__gradient_L2_fos_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005768
MGYG000003924__gradient_L3_gos_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005889
MGYG000003924__gradient_L4_xos_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005779
MGYG000003924__gradient_L5_pectin_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005828
MGYG000003924__gradient_L6_resistant_starch_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005742
MGYG000003924__gradient_L7_bglucan_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005782
MGYG000003924__gradient_L8_hmo_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005702
MGYG000003924__gradient_L9_mos_gapseq	1103	1165	308	R_EX_cpd11416_c0	-0.000000	0.012399	0.005863
MGYG000003927__gradient_L0_base_gapseq	1242	1374	296	R_EX_cpd11416_c0	-0.000000	0.014049	0.006760
MGYG000003927__gradient_L1_inulin_gapseq	1242	1374	296	R_EX_cpd11416_c0	0.137570	0.014049	0.017932
MGYG000003927__gradient_L2_fos_gapseq	1242	1374	296	R_EX_cpd11416_c0	0.137570	0.014049	0.017954
MGYG000003927__gradient_L3_gos_gapseq	1242	1374	296	R_EX_cpd11416_c0	0.137570	0.014049	0.018231
MGYG000003927__gradient_L4_xos_gapseq	1242	1374	296	R_EX_cpd11416_c0	0.137570	0.014049	0.018158
MGYG000003927__gradient_L5_pectin_gapseq	1242	1374	296	R_EX_cpd11416_c0	0.137570	0.014049	0.018043
MGYG000003927__gradient_L6_resistant_starch_gapseq	1242	1374	296	R_EX_cpd11416_c0	0.415102	0.014049	0.017739
MGYG000003927__gradient_L7_bglucan_gapseq	1242	1374	296	R_EX_cpd11416_c0	0.508332	0.014049	0.017961
MGYG000003927__gradient_L8_hmo_gapseq	1242	1374	296	R_EX_cpd11416_c0	0.508332	0.014049	0.018000
MGYG000003927__gradient_L9_mos_gapseq	1242	1374	296	R_EX_cpd11416_c0	0.508332	0.014049	0.018094
MGYG000003928__gradient_L0_base_gapseq	1163	1305	323	R_EX_cpd11416_c0	0.708476	0.013386	0.016356
MGYG000003928__gradient_L1_inulin_gapseq	1163	1305	323	R_EX_cpd11416_c0	1.006558	0.013386	0.016327
MGYG000003928__gradient_L2_fos_gapseq	1163	1305	323	R_EX_cpd11416_c0	1.006558	0.013386	0.016271
MGYG000003928__gradient_L3_gos_gapseq	1163	1305	323	R_EX_cpd11416_c0	1.308528	0.013386	0.016356
MGYG000003928__gradient_L4_xos_gapseq	1163	1305	323	R_EX_cpd11416_c0	1.308528	0.013386	0.016328
MGYG000003928__gradient_L5_pectin_gapseq	1163	1305	323	R_EX_cpd11416_c0	1.308528	0.013386	0.016405
MGYG000003928__gradient_L6_resistant_starch_gapseq	1163	1305	323	R_EX_cpd11416_c0	1.942208	0.013386	0.016737
MGYG000003928__gradient_L7_bglucan_gapseq	1163	1305	323	R_EX_cpd11416_c0	1.942208	0.013386	0.016891
MGYG000003928__gradient_L8_hmo_gapseq	1163	1305	323	R_EX_cpd11416_c0	1.942208	0.013386	0.016884
MGYG000003928__gradient_L9_mos_gapseq	1163	1305	323	R_EX_cpd11416_c0	2.088618	0.013386	0.016450
MGYG000003931__gradient_L0_base_gapseq	1051	1076	254	R_EX_cpd11416_c0	-0.000000	0.012093	0.005704
MGYG000003931__gradient_L1_inulin_gapseq	1051	1076	254	R_EX_cpd11416_c0	-0.000000	0.012093	0.005695
MGYG000003931__gradient_L2_fos_gapseq	1051	1076	254	R_EX_cpd11416_c0	-0.000000	0.012093	0.005772
MGYG000003931__gradient_L3_gos_gapseq	1051	1076	254	R_EX_cpd11416_c0	0.384746	0.012093	0.014675
MGYG000003931__gradient_L4_xos_gapseq	1051	1076	254	R_EX_cpd11416_c0	0.465633	0.012093	0.014695
MGYG000003931__gradient_L5_pectin_gapseq	1051	1076	254	R_EX_cpd11416_c0	0.513727	0.012093	0.015028
MGYG000003931__gradient_L6_resistant_starch_gapseq	1051	1076	254	R_EX_cpd11416_c0	0.618661	0.012093	0.014767
MGYG000003931__gradient_L7_bglucan_gapseq	1051	1076	254	R_EX_cpd11416_c0	0.618661	0.012093	0.014773
MGYG000003931__gradient_L8_hmo_gapseq	1051	1076	254	R_EX_cpd11416_c0	0.618661	0.012093	0.014717
MGYG000003931__gradient_L9_mos_gapseq	1051	1076	254	R_EX_cpd11416_c0	0.618661	0.012093	0.014741
MGYG000003932__gradient_L0_base_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.102495	0.013262	0.016657
MGYG000003932__gradient_L1_inulin_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.219643	0.013262	0.017258
MGYG000003932__gradient_L2_fos_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.219643	0.013262	0.017354
MGYG000003932__gradient_L3_gos_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.219643	0.013262	0.017248
MGYG000003932__gradient_L4_xos_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.219643	0.013262	0.017404
MGYG000003932__gradient_L5_pectin_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.219643	0.013262	0.017257
MGYG000003932__gradient_L6_resistant_starch_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.652084	0.013262	0.016409
MGYG000003932__gradient_L7_bglucan_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.809959	0.013262	0.016462
MGYG000003932__gradient_L8_hmo_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.809959	0.013262	0.016655
MGYG000003932__gradient_L9_mos_gapseq	1191	1298	290	R_EX_cpd11416_c0	0.809959	0.013262	0.016430
MGYG000003933__gradient_L0_base_gapseq	1460	1612	476	R_EX_cpd11416_c0	0.500074	0.016482	0.025573
MGYG000003933__gradient_L1_inulin_gapseq	1460	1612	476	R_EX_cpd11416_c0	0.677810	0.016482	0.026231
MGYG000003933__gradient_L2_fos_gapseq	1460	1612	476	R_EX_cpd11416_c0	0.677810	0.016482	0.026334
MGYG000003933__gradient_L3_gos_gapseq	1460	1612	476	R_EX_cpd11416_c0	0.677810	0.016482	0.026283
MGYG000003933__gradient_L4_xos_gapseq	1460	1612	476	R_EX_cpd11416_c0	0.745916	0.016482	0.025292
MGYG000003933__gradient_L5_pectin_gapseq	1460	1612	476	R_EX_cpd11416_c0	0.745916	0.016482	0.025371
MGYG000003933__gradient_L6_resistant_starch_gapseq	1460	1612	476	R_EX_cpd11416_c0	0.896990	0.016482	0.025595
MGYG000003933__gradient_L7_bglucan_gapseq	1460	1612	476	R_EX_cpd11416_c0	0.896990	0.016482	0.025352
MGYG000003933__gradient_L8_hmo_gapseq	1460	1612	476	R_EX_cpd11416_c0	0.896990	0.016482	0.025480
MGYG000003933__gradient_L9_mos_gapseq	1460	1612	476	R_EX_cpd11416_c0	1.048063	0.016482	0.026132
MGYG000003939__gradient_L0_base_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002448
MGYG000003939__gradient_L1_inulin_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002719
MGYG000003939__gradient_L2_fos_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002610
MGYG000003939__gradient_L3_gos_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002571
MGYG000003939__gradient_L4_xos_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002638
MGYG000003939__gradient_L5_pectin_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002593
MGYG000003939__gradient_L6_resistant_starch_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002506
MGYG000003939__gradient_L7_bglucan_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002576
MGYG000003939__gradient_L8_hmo_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002521
MGYG000003939__gradient_L9_mos_gapseq	738	707	104	R_EX_cpd11416_c0	-0.000000	0.007553	0.002524
MGYG000003940__gradient_L0_base_gapseq	596	576	85	R_EX_cpd11416_c0	-0.000000	0.005505	0.002161
MGYG000003940__gradient_L1_inulin_gapseq	596	576	85	R_EX_cpd11416_c0	0.150028	0.005505	0.005916
MGYG000003940__gradient_L2_fos_gapseq	596	576	85	R_EX_cpd11416_c0	0.150028	0.005505	0.005878
MGYG000003940__gradient_L3_gos_gapseq	596	576	85	R_EX_cpd11416_c0	0.150028	0.005505	0.005934
MGYG000003940__gradient_L4_xos_gapseq	596	576	85	R_EX_cpd11416_c0	0.150028	0.005505	0.005989
MGYG000003940__gradient_L5_pectin_gapseq	596	576	85	R_EX_cpd11416_c0	0.150028	0.005505	0.005911
MGYG000003940__gradient_L6_resistant_starch_gapseq	596	576	85	R_EX_cpd11416_c0	0.150028	0.005505	0.005922
MGYG000003940__gradient_L7_bglucan_gapseq	596	576	85	R_EX_cpd11416_c0	0.150028	0.005505	0.005954
MGYG000003940__gradient_L8_hmo_gapseq	596	576	85	R_EX_cpd11416_c0	0.150028	0.005505	0.005983
MGYG000003940__gradient_L9_mos_gapseq	596	576	85	R_EX_cpd11416_c0	0.150028	0.005505	0.005897
MGYG000003944__gradient_L0_base_gapseq	661	647	104	R_EX_cpd11416_c0	-0.000000	0.006405	0.002440
MGYG000003944__gradient_L1_inulin_gapseq	661	647	104	R_EX_cpd11416_c0	0.205761	0.006405	0.006897
MGYG000003944__gradient_L2_fos_gapseq	661	647	104	R_EX_cpd11416_c0	0.205761	0.006405	0.006876
MGYG000003944__gradient_L3_gos_gapseq	661	647	104	R_EX_cpd11416_c0	0.205761	0.006405	0.007119
MGYG000003944__gradient_L4_xos_gapseq	661	647	104	R_EX_cpd11416_c0	0.205761	0.006405	0.007117
MGYG000003944__gradient_L5_pectin_gapseq	661	647	104	R_EX_cpd11416_c0	0.205761	0.006405	0.007586
MGYG000003944__gradient_L6_resistant_starch_gapseq	661	647	104	R_EX_cpd11416_c0	0.205761	0.006405	0.007222
MGYG000003944__gradient_L7_bglucan_gapseq	661	647	104	R_EX_cpd11416_c0	0.205761	0.006405	0.007324
MGYG000003944__gradient_L8_hmo_gapseq	661	647	104	R_EX_cpd11416_c0	0.205761	0.006405	0.007390
MGYG000003944__gradient_L9_mos_gapseq	661	647	104	R_EX_cpd11416_c0	0.205761	0.006405	0.007214
MGYG000003952__gradient_L0_base_gapseq	1121	1232	275	R_EX_cpd11416_c0	0.375995	0.012181	0.015802
MGYG000003952__gradient_L1_inulin_gapseq	1121	1232	275	R_EX_cpd11416_c0	0.556550	0.012181	0.015802
MGYG000003952__gradient_L2_fos_gapseq	1121	1232	275	R_EX_cpd11416_c0	0.556550	0.012181	0.015760
MGYG000003952__gradient_L3_gos_gapseq	1121	1232	275	R_EX_cpd11416_c0	0.556550	0.012181	0.015748
MGYG000003952__gradient_L4_xos_gapseq	1121	1232	275	R_EX_cpd11416_c0	0.556550	0.012181	0.015706
MGYG000003952__gradient_L5_pectin_gapseq	1121	1232	275	R_EX_cpd11416_c0	0.556550	0.012181	0.015728
MGYG000003952__gradient_L6_resistant_starch_gapseq	1121	1232	275	R_EX_cpd11416_c0	0.995377	0.012181	0.015432
MGYG000003952__gradient_L7_bglucan_gapseq	1121	1232	275	R_EX_cpd11416_c0	1.245829	0.012181	0.015855
MGYG000003952__gradient_L8_hmo_gapseq	1121	1232	275	R_EX_cpd11416_c0	1.245829	0.012181	0.015782
MGYG000003952__gradient_L9_mos_gapseq	1121	1232	275	R_EX_cpd11416_c0	1.408516	0.012181	0.015879
MGYG000003954__gradient_L0_base_gapseq	1223	1320	324	R_EX_cpd11416_c0	-0.000000	0.013290	0.005906
MGYG000003954__gradient_L1_inulin_gapseq	1223	1320	324	R_EX_cpd11416_c0	-0.000000	0.013290	0.005978
