species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_026072915.1	MGYG000004075	1.032829	0.399849	1.214687	0.470249	0.176077	0.176067	mutualism	0.0002	6	0.0161
akk_GCF_026072915.1	MGYG000004078	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004079	1.032829	0.374382	1.557486	0.564557	0.507981	0.507968	mutualism	-0.0000	8	0.0154
akk_GCF_026072915.1	MGYG000004080	1.032829	1.218439	0.881985	1.040490	-0.146050	-0.146046	competition	0.0892	6	0.1284
akk_GCF_026072915.1	MGYG000004081	1.032829	0.640983	1.086127	0.674058	0.051604	0.051600	mutualism	-0.0000	7	0.0424
akk_GCF_026072915.1	MGYG000004082	1.032829	1.721084	0.826975	1.378063	-0.199310	-0.199305	competition	0.1187	6	0.1415
akk_GCF_026072915.1	MGYG000004083	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004084	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004085	1.032829	1.218301	0.867891	1.023743	-0.159696	-0.159696	competition	0.0000	3	0.0731
akk_GCF_026072915.1	MGYG000004086	1.032829	0.159377	1.051719	0.162294	0.018290	0.018304	mutualism	0.0076	4	0.0306
akk_GCF_026072915.1	MGYG000004087	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004090	1.032829	0.579799	0.823023	0.462017	-0.203137	-0.203142	competition	0.2475	7	0.0542
akk_GCF_026072915.1	MGYG000004092	1.032829	0.994397	0.845548	0.814087	-0.181328	-0.181326	competition	0.0062	4	0.1029
akk_GCF_026072915.1	MGYG000004093	1.032829	0.441146	1.047758	0.447518	0.014454	0.014445	mutualism	0.4454	7	0.0178
akk_GCF_026072915.1	MGYG000004097	1.032829	1.893566	0.875935	1.605931	-0.151907	-0.151901	competition	0.9863	5	0.0347
akk_GCF_026072915.1	MGYG000004099	1.032829	0.934708	0.793918	0.718491	-0.231317	-0.231320	competition	0.0040	5	0.0601
akk_GCF_026072915.1	MGYG000004101	1.032829	0.152675	1.030331	0.152307	-0.002419	-0.002408	competition	-0.0000	1	0.0490
akk_GCF_026072915.1	MGYG000004102	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004103	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004104	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004105	1.032829	0.723688	0.938674	0.657711	-0.091162	-0.091168	competition	0.0964	9	0.0173
akk_GCF_026072915.1	MGYG000004106	1.032829	0.994393	1.253496	0.994383	0.213652	-0.000010	commensalism	0.0030	6	0.0365
akk_GCF_026072915.1	MGYG000004108	1.032829	0.700958	0.970324	0.658536	-0.060518	-0.060520	competition	0.0000	3	0.0396
akk_GCF_026072915.1	MGYG000004109	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004111	1.032829	1.677435	0.938148	1.523672	-0.091671	-0.091666	competition	0.0025	2	0.1151
akk_GCF_026072915.1	MGYG000004113	1.032829	0.994383	0.982781	0.946195	-0.048457	-0.048460	competition	0.2257	8	0.0294
akk_GCF_026072915.1	MGYG000004115	1.032829	0.416515	1.075282	0.433631	0.041104	0.041094	mutualism	0.0013	8	0.0284
akk_GCF_026072915.1	MGYG000004116	1.032829	1.482787	0.887155	1.273657	-0.141044	-0.141039	competition	0.0000	5	0.0794
akk_GCF_026072915.1	MGYG000004117	1.032829	0.148952	1.030426	0.148607	-0.002327	-0.002316	competition	0.2390	5	0.0380
akk_GCF_026072915.1	MGYG000004119	1.032829	0.115590	1.039641	0.116344	0.006596	0.006518	mutualism	-0.0000	4	0.0067
akk_GCF_026072915.1	MGYG000004120	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004123	1.032829	0.880210	0.986197	0.840470	-0.045150	-0.045148	competition	0.1869	7	0.0477
akk_GCF_026072915.1	MGYG000004124	1.032829	1.020846	0.991751	0.980246	-0.039773	-0.039771	competition	0.0000	6	0.0439
akk_GCF_026072915.1	MGYG000004125	1.032829	0.617452	1.104756	0.660447	0.069641	0.069633	mutualism	-0.0000	6	0.0311
akk_GCF_026072915.1	MGYG000004126	1.032829	1.371867	1.008859	1.340028	-0.023208	-0.023209	competition	0.2058	7	0.0273
akk_GCF_026072915.1	MGYG000004128	1.032829	0.650044	0.808217	0.508675	-0.217473	-0.217476	competition	0.0001	4	0.0522
akk_GCF_026072915.1	MGYG000004129	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004130	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004131	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004132	1.032829	0.493213	0.976053	0.466095	-0.054971	-0.054983	competition	0.0021	7	0.0494
akk_GCF_026072915.1	MGYG000004133	1.032829	1.250247	0.848919	1.027623	-0.178064	-0.178065	competition	0.0000	5	0.0592
akk_GCF_026072915.1	MGYG000004134	1.032829	0.249541	0.885686	0.213984	-0.142466	-0.142491	competition	0.0001	4	0.0320
akk_GCF_026072915.1	MGYG000004136	1.032829	2.116816	0.825789	1.692494	-0.200459	-0.200453	competition	0.0258	6	0.1060
akk_GCF_026072915.1	MGYG000004137	1.032829	0.716522	1.082187	0.750759	0.047789	0.047783	mutualism	0.1099	7	0.0362
akk_GCF_026072915.1	MGYG000004138	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004140	1.032829	1.240764	0.822571	0.988181	-0.203575	-0.203571	competition	0.1750	5	0.0947
akk_GCF_026072915.1	MGYG000004141	1.032829	1.881049	0.860093	1.566464	-0.167245	-0.167239	competition	0.9900	4	0.0894
akk_GCF_026072915.1	MGYG000004142	1.032829	0.674898	0.951274	0.621605	-0.078962	-0.078965	competition	0.3398	10	0.0154
akk_GCF_026072915.1	MGYG000004143	1.032829	1.774517	0.878429	1.509250	-0.149493	-0.149487	competition	0.0000	5	0.0340
akk_GCF_026072915.1	MGYG000004145	1.032829	1.020846	0.979344	0.967983	-0.051785	-0.051783	competition	0.0024	5	0.0456
akk_GCF_026072915.1	MGYG000004146	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004149	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004150	1.032829	0.686930	0.884523	0.588290	-0.143593	-0.143595	competition	0.2374	5	0.0442
akk_GCF_026072915.1	MGYG000004151	1.032829	1.676182	0.834321	1.354032	-0.192198	-0.192193	competition	0.7489	6	0.0205
akk_GCF_026072915.1	MGYG000004153	1.032829	1.020846	1.103992	1.091185	0.068901	0.068903	mutualism	0.0000	5	0.0598
akk_GCF_026072915.1	MGYG000004155	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004156	1.032829	1.763339	0.849826	1.450911	-0.177186	-0.177180	competition	0.9218	5	0.0829
akk_GCF_026072915.1	MGYG000004157	1.032829	0.994383	0.961915	0.926110	-0.068660	-0.068659	competition	0.0000	6	0.0739
akk_GCF_026072915.1	MGYG000004158	1.032829	0.160132	0.928481	0.143946	-0.101031	-0.101076	competition	0.0027	8	0.0201
akk_GCF_026072915.1	MGYG000004159	1.032829	1.051959	0.904110	0.920858	-0.124628	-0.124626	competition	0.0040	4	0.0403
akk_GCF_026072915.1	MGYG000004160	1.032829	0.700191	0.982619	0.666147	-0.048614	-0.048621	competition	0.0000	4	0.0298
akk_GCF_026072915.1	MGYG000004161	1.032829	2.092605	0.846724	1.715553	-0.180190	-0.180183	competition	0.9878	4	0.0361
akk_GCF_026072915.1	MGYG000004162	1.032829	0.082130	0.987123	0.078488	-0.044254	-0.044341	competition	-0.0000	3	0.0165
akk_GCF_026072915.1	MGYG000004163	1.032829	0.714663	1.091395	0.755187	0.056704	0.056703	mutualism	0.0016	6	0.0485
akk_GCF_026072915.1	MGYG000004164	1.032829	1.513981	0.883845	1.295599	-0.144249	-0.144244	competition	0.0000	5	0.0811
akk_GCF_026072915.1	MGYG000004165	1.032829	0.303375	1.061691	0.311847	0.027945	0.027927	mutualism	0.5758	6	0.0139
akk_GCF_026072915.1	MGYG000004166	1.032829	0.720991	0.814570	0.568626	-0.211322	-0.211328	competition	0.3410	8	0.0423
akk_GCF_026072915.1	MGYG000004167	1.032829	0.207544	0.933581	0.187594	-0.096093	-0.096125	competition	0.3343	3	0.0389
akk_GCF_026072915.1	MGYG000004168	1.032829	2.240145	0.966950	2.097261	-0.063785	-0.063783	competition	0.1299	10	0.0207
