species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
L_crispatus_ST1_GCF_000091765.1	MGYG000001237	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001238	1.066261	0.725951	1.491693	1.015600	0.398994	0.398993	mutualism	0.0517	5	0.0300
L_crispatus_ST1_GCF_000091765.1	MGYG000001239	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001241	1.066261	0.122125	1.424162	0.163109	0.335660	0.335586	mutualism	0.9500	6	0.0148
L_crispatus_ST1_GCF_000091765.1	MGYG000001243	1.066261	0.656618	0.823791	0.507301	-0.227402	-0.227404	competition	0.7462	9	0.0221
L_crispatus_ST1_GCF_000091765.1	MGYG000001244	1.066261	0.743184	1.267097	0.883162	0.188356	0.188350	mutualism	0.0489	6	0.0452
L_crispatus_ST1_GCF_000091765.1	MGYG000001246	1.066261	2.065034	0.772906	1.496904	-0.275125	-0.275119	competition	0.4906	5	0.0264
L_crispatus_ST1_GCF_000091765.1	MGYG000001247	1.066261	2.360504	0.856531	1.896206	-0.196696	-0.196694	competition	0.9089	6	0.0544
L_crispatus_ST1_GCF_000091765.1	MGYG000001248	1.066261	0.109281	1.007187	0.103219	-0.055403	-0.055474	competition	1.0000	5	0.1375
L_crispatus_ST1_GCF_000091765.1	MGYG000001251	1.066261	1.433628	0.657757	0.884379	-0.383118	-0.383118	competition	0.1043	5	0.0544
L_crispatus_ST1_GCF_000091765.1	MGYG000001254	1.066261	1.610867	0.894292	1.351066	-0.161282	-0.161280	competition	0.5090	5	0.0260
L_crispatus_ST1_GCF_000091765.1	MGYG000001255	1.066261	1.555529	0.720413	1.050985	-0.324355	-0.324355	competition	1.0000	8	0.0113
L_crispatus_ST1_GCF_000091765.1	MGYG000001256	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001258	1.066261	0.726980	0.729080	0.497088	-0.316228	-0.316229	competition	0.9219	5	0.0742
L_crispatus_ST1_GCF_000091765.1	MGYG000001259	1.066261	0.268756	1.017515	0.256461	-0.045717	-0.045746	competition	0.2678	11	0.0135
L_crispatus_ST1_GCF_000091765.1	MGYG000001261	1.066261	1.387487	0.692358	0.900939	-0.350668	-0.350668	competition	0.9195	7	0.0540
L_crispatus_ST1_GCF_000091765.1	MGYG000001262	1.066261	0.959149	0.716114	0.644174	-0.328388	-0.328391	competition	0.0794	8	0.0357
L_crispatus_ST1_GCF_000091765.1	MGYG000001263	1.066261	0.482616	1.454768	0.658457	0.364364	0.364351	mutualism	0.7047	8	0.0146
L_crispatus_ST1_GCF_000091765.1	MGYG000001265	1.066261	0.936613	1.176123	1.033114	0.103035	0.103032	mutualism	0.6316	6	0.0475
L_crispatus_ST1_GCF_000091765.1	MGYG000001266	1.066261	3.085706	0.788853	2.282925	-0.260169	-0.260161	competition	0.9510	5	0.0505
L_crispatus_ST1_GCF_000091765.1	MGYG000001269	1.066261	0.725197	0.734024	0.499228	-0.311591	-0.311597	competition	0.1201	4	0.1546
L_crispatus_ST1_GCF_000091765.1	MGYG000001271	1.066261	1.457660	1.172228	1.602532	0.099382	0.099386	mutualism	0.7171	7	0.0683
L_crispatus_ST1_GCF_000091765.1	MGYG000001273	1.066261	1.220957	0.810719	0.928344	-0.239662	-0.239658	competition	0.5934	9	0.0608
L_crispatus_ST1_GCF_000091765.1	MGYG000001275	1.066261	0.577968	0.885864	0.480178	-0.169187	-0.169196	competition	0.0531	5	0.0838
L_crispatus_ST1_GCF_000091765.1	MGYG000001277	1.066261	0.580713	1.233658	0.671877	0.156994	0.156985	mutualism	0.7783	7	0.0271
L_crispatus_ST1_GCF_000091765.1	MGYG000001279	1.066261	1.394007	0.856794	1.120160	-0.196450	-0.196446	competition	0.4126	8	0.0442
L_crispatus_ST1_GCF_000091765.1	MGYG000001280	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001283	1.066261	0.917004	0.650712	0.559621	-0.389725	-0.389729	competition	1.0000	3	0.3655
L_crispatus_ST1_GCF_000091765.1	MGYG000001285	1.066261	0.991610	0.898452	0.835551	-0.157381	-0.157380	competition	0.6659	10	0.0403
L_crispatus_ST1_GCF_000091765.1	MGYG000001286	1.066261	2.021536	0.737711	1.398647	-0.308133	-0.308127	competition	0.6611	7	0.0536
L_crispatus_ST1_GCF_000091765.1	MGYG000001287	1.066261	0.631082	0.714013	0.422594	-0.330358	-0.330366	competition	0.8659	6	0.1437
L_crispatus_ST1_GCF_000091765.1	MGYG000001288	1.066261	0.514106	1.064264	0.513140	-0.001873	-0.001879	competition	0.9730	10	0.0293
L_crispatus_ST1_GCF_000091765.1	MGYG000001289	1.066261	1.264468	0.588826	0.698287	-0.447765	-0.447762	competition	0.9776	8	0.0391
L_crispatus_ST1_GCF_000091765.1	MGYG000001291	1.066261	0.465002	1.078153	0.470186	0.011153	0.011150	mutualism	0.5403	8	0.0186
L_crispatus_ST1_GCF_000091765.1	MGYG000001292	1.066261	1.677748	0.679580	1.069312	-0.362651	-0.362651	competition	1.0000	5	0.0664
L_crispatus_ST1_GCF_000091765.1	MGYG000001293	1.066261	1.841373	0.704268	1.216235	-0.339497	-0.339496	competition	0.9968	4	0.0641
L_crispatus_ST1_GCF_000091765.1	MGYG000001294	1.066261	0.393322	1.144187	0.422062	0.073083	0.073072	mutualism	1.0000	10	0.0126
L_crispatus_ST1_GCF_000091765.1	MGYG000001295	1.066261	0.973710	1.319056	1.204563	0.237085	0.237086	mutualism	0.6508	7	0.0472
L_crispatus_ST1_GCF_000091765.1	MGYG000001296	1.066261	1.201065	0.653472	0.736092	-0.387137	-0.387134	competition	0.5287	2	0.3859
L_crispatus_ST1_GCF_000091765.1	MGYG000001297	1.066261	0.533772	1.070347	0.535815	0.003832	0.003827	mutualism	0.9992	7	0.0108
L_crispatus_ST1_GCF_000091765.1	MGYG000001298	1.066261	1.654029	0.702919	1.090405	-0.340763	-0.340758	competition	0.1685	7	0.0508
L_crispatus_ST1_GCF_000091765.1	MGYG000001299	1.066261	1.801144	0.732698	1.237686	-0.312835	-0.312833	competition	0.5337	5	0.0375
L_crispatus_ST1_GCF_000091765.1	MGYG000001300	1.066261	1.744134	0.769362	1.258484	-0.278449	-0.278448	competition	0.4577	6	0.0305
L_crispatus_ST1_GCF_000091765.1	MGYG000001301	1.066261	0.354442	1.002254	0.333162	-0.060029	-0.060039	competition	0.0493	8	0.0517
L_crispatus_ST1_GCF_000091765.1	MGYG000001302	1.066261	0.372006	1.611955	0.562387	0.511783	0.511769	mutualism	0.0154	5	0.0190
L_crispatus_ST1_GCF_000091765.1	MGYG000001303	1.066261	1.858252	0.959968	1.673018	-0.099687	-0.099682	competition	0.8541	5	0.0614
L_crispatus_ST1_GCF_000091765.1	MGYG000001304	1.066261	1.398965	0.884384	1.160336	-0.170575	-0.170575	competition	0.1378	2	0.0583
